food_log_20140101
Daily Totals
"Afternoon Snack"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"","Dried Fruit & Nuts","289"
"Dinner"
"","Sandwich, Ham & Mayonnaise","512"
"Daily Totals"
"","Calories","2,376"
"","Fat","84 g"
"","Fiber","31 g"
"","Carbs","340 g"
"","Sodium","4,003 mg"
"","Protein","233 g"
"","Water","591.5 ml"

food_log_20140506
Meal,Food,Calories
"Anytime"
"","Coffee, Brewed, Prepared","0"
"","Chips","740"
"","Dried Fruit & Nuts","289"
"Breakfast"
"","Dried Fruit & Nuts","289"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"Lunch"
"","Lentil, Boiled W/salt","115"
"","Carrot","29"
"","Beef Mushroom Soup, Condensed","110"
"Afternoon Snack"
"","Yogurt, Cherry","140"
"Dinner"
"","Sandwich, Ham & Mayonnaise","640"
"Daily Totals"
"","Calories","2,465"
"","Fat","90 g"
"","Fiber","40 g"
"","Carbs","358 g"
"","Sodium","4,041 mg"
"","Protein","76 g"
"","Water","736.4 ml"

food_log_20140507
Meal,Food,Calories
"Anytime"
"","Coffee, Brewed, Prepared","0"
"","Coffee, Brewed, Prepared","0"
"","Chocolate Wafer Cookie","25"
"","Beer, Alc. 5.6% By Vol.","46"
"","Chips","202"
"Breakfast"
"","Sandwich, Ham & Mayonnaise","640"
"Lunch"
"","Vegetables Mixed","70"
"","Fish Fillet - Cooked in vegetarian mushroom soup base","150"
"","Pasta, Boiled","129"
"Dinner"
"","French Fries","427"
"","Coca Cola (coke)","99"
"","Burger, McDouble","390"
"Daily Totals"
"","Calories","2,178"
"","Fat","95 g"
"","Fiber","26 g"
"","Carbs","224 g"
"","Sodium","2,560 mg"
"","Protein","83 g"
"","Water","236.6 ml"

food_log_20140508
Meal,Food,Calories
"Anytime"
"","Coffee, Brewed, Prepared","0"
"","Coffee, Brewed, Prepared","0"
"","Beer, Alc. 5.6% By Vol.","92"
"","Candy Bar, 2 To Go, Original","460"
"Breakfast"
"","Sandwich, Ham & Mayonnaise","512"
"Lunch"
"","Perch","81"
"","Rice","206"
"","Apple Juice, Natural","115"
"","Vegetables Mixed","70"
"Dinner"
"","Chicken Sandwich, Crispy Twister","670"
"","Wings, Fiery Buffalo, Boneless","433"
"","Coca Cola (coke)","99"
"","French Fries","271"
"Daily Totals"
"","Calories","3,009"
"","Fat","125 g"
"","Fiber","25 g"
"","Carbs","348 g"
"","Sodium","5,481 mg"
"","Protein","135 g"
"","Water","118.3 ml"

food_log_20140509
Meal,Food,Calories
"Anytime"
"","Coffee, Brewed, Prepared","0"
"Breakfast"
"","Sandwich, Ham & Mayonnaise","640"
"Lunch"
"","Perch","81"
"","Salad","123"
"","Pasta, Boiled","129"
"","Vegetables Mixed","70"
"","Orange Juice","113"
"Dinner"
"","Burger, McDouble","390"
"","Coca Cola (coke)","99"
"","French Fries","271"
"Daily Totals"
"","Calories","1,916"
"","Fat","84 g"
"","Fiber","26 g"
"","Carbs","212 g"
"","Sodium","2,295 mg"
"","Protein","70 g"
"","Water","499.8 ml"

food_log_20140510
Meal,Food,Calories
"Anytime"
"","Coffee, Brewed, Prepared","0"
"","Chocolate, Bitter","282"
"","Yoghurt & Apricot","466"
"","Candy Bar, 2 To Go, Original","230"
"Breakfast"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"","Dried Fruit & Nuts","289"
"Morning Snack"
"","Honey","84"
"","Cottage Cheese, 2% Fat","225"
"","Honey","84"
"Lunch"
"","Egg, Chicken, Whole, Boiled","143"
"","Borscht W/shredded Beets","450"
"Dinner"
"","Pizza","777"
"Daily Totals"
"","Calories","3,143"
"","Fat","108 g"
"","Fiber","29 g"
"","Carbs","429 g"
"","Sodium","4,600 mg"
"","Protein","139 g"
"","Water","325.3 ml"

food_log_20140511
Meal,Food,Calories
"Anytime"
"","Apple Pie","528"
"","Coffee, Brewed, Prepared","0"
"","Grapes","50"
"","Apple","80"
"","Yoghurt & Apricot","466"
"","Dried Fruit & Nuts","289"
"Breakfast"
"","Salad","123"
"","Sausage, Beef","318"
"","Bread, 100% Whole Grain","350"
"","Tea, Brewed, Prepared (black Tea)","0"
"","Tomato, Raw","14"
"Lunch"
"","Spaghetti, Original Spaghetti","714"
"Daily Totals"
"","Calories","2,932"
"","Fat","107 g"
"","Fiber","41 g"
"","Carbs","446 g"
"","Sodium","2,755 mg"
"","Protein","280 g"
"","Water","0 ml"

food_log_20140512
Meal,Food,Calories
"Anytime"
"","Sugar","13"
"","Coffee, Brewed, Prepared","0"
"","Cheesecake","117"
"","Coffee, Brewed, Prepared","0"
"","Apple","80"
"","Chocolate, Bitter","282"
"Breakfast"
"","Banana","113"
"","Dried Fruit & Nuts","289"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"Morning Snack"
"","Sandwich, Chicken Stuffed Sandwich","270"
"Lunch"
"","Bread, 100% Whole Grain","420"
"","Hearty Cabbage Soup (Low Fat) - Large","450"
"Daily Totals"
"","Calories","2,147"
"","Fat","66 g"
"","Fiber","39 g"
"","Carbs","333 g"
"","Sodium","5,832 mg"
"","Protein","320 g"
"","Water","973 ml"

food_log_20140513
Meal,Food,Calories
"Anytime"
"","Coffee, Brewed, Prepared","0"
"","Chocolate, Bitter","282"
"","Chips","370"
"","Tea, Brewed, Prepared (black Tea)","0"
"Breakfast"
"","Dried Fruit & Nuts","289"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"Morning Snack"
"","Sandwich, Ham & Mayonnaise","256"
"","Nonfat Plain Yogurt","115"
"Lunch"
"","Cottage Cheese","105"
"","Millet, Cooked","207"
"","Vegetables Mixed","35"
"Daily Totals"
"","Calories","1,772"
"","Fat","60 g"
"","Fiber","21 g"
"","Carbs","242 g"
"","Sodium","1,659 mg"
"","Protein","65 g"
"","Water","709.8 ml"

food_log_20140514
Meal,Food,Calories
"Anytime"
"","Coffee, Brewed, Prepared","0"
"","Candy Bar, 2 To Go, Original","460"
"","Beer, Alc. 5.6% By Vol.","230"
"","Butter Croissant","460"
"Breakfast"
"","Dried Fruit & Nuts","289"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"Morning Snack"
"","Sandwich, Ham & Mayonnaise","256"
"","Apple","80"
"Lunch"
"","Hearty Cabbage Soup (Low Fat) - Large","150"
"","Bread, 100% Whole Grain","350"
"Daily Totals"
"","Calories","2,388"
"","Fat","80 g"
"","Fiber","31 g"
"","Carbs","338 g"
"","Sodium","3,317 mg"
"","Protein","304 g"
"","Water","473.2 ml"

food_log_20140515
Meal,Food,Calories
"Anytime"
"","Coffee, Brewed, Prepared","0"
"","Yerba Mate Latte - Tall, Hot","140"
"Breakfast"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"","Dried Fruit & Nuts","289"
"Morning Snack"
"","Dried Fruit & Nuts","289"
"","Sugar","13"
"","Nonfat Plain Yogurt","115"
"Lunch"
"","Pancakes - 3 each (without syrup)","900"
"Daily Totals"
"","Calories","1,859"
"","Fat","30 g"
"","Fiber","18 g"
"","Carbs","352 g"
"","Sodium","3,238 mg"
"","Protein","65 g"
"","Water","236.6 ml"

food_log_20140516
Meal,Food,Calories
"Anytime"
"","Yerba Mate Latte - Tall, Hot","140"
"","Beer, Alc. 5.6% By Vol.","460"
"","Vodka, 80 Proof","691"
"","Yerba Mate Latte - Tall, Hot","140"
"","Sandwich, Ham & Mayonnaise","384"
"Breakfast"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"","Dried Fruit & Nuts","289"
"","Chips","370"
"Morning Snack"
"","Nonfat Plain Yogurt","115"
"","Sugar","13"
"Lunch"
"","Egg Spinach, Bacon Panini Sandwich","790"
"","Bread, 100% Whole Grain","280"
"Daily Totals"
"","Calories","3,785"
"","Fat","102 g"
"","Fiber","28 g"
"","Carbs","371 g"
"","Sodium","3,489 mg"
"","Protein","260 g"
"","Water","236.6 ml"

food_log_20140517
Meal,Food,Calories
"Anytime"
"","Chips","370"
"","Yerba Mate Latte - Tall, Hot","140"
"","Muffin, Banana Nut, Low Carb","350"
"Breakfast"
"","Egg, Chicken, Whole, Boiled","143"
"","Tea, Brewed, Prepared (black Tea)","0"
"","Sausage, Beef","318"
"","Bread, 100% Whole Grain","280"
"","Salad","123"
"Lunch"
"","Spaghetti, Original Spaghetti","1,071"
"Daily Totals"
"","Calories","2,795"
"","Fat","88 g"
"","Fiber","42 g"
"","Carbs","383 g"
"","Sodium","2,838 mg"
"","Protein","287 g"
"","Water","1,472.8 ml"

food_log_20140518
Meal,Food,Calories
"Anytime"
"","Cookie","112"
"","Apple Pie","528"
"Breakfast"
"","Sugar","13"
"","Tea, Brewed, Prepared (black Tea)","0"
"","Tomato, Raw","14"
"","Cheese, Camembert","303"
"","Salad","123"
"","Egg, Chicken, Whole, Boiled","286"
"","Bread, 100% Whole Grain","420"
"Lunch"
"","Salad","123"
"","Cabbage, Common, Boiled W/salt","139"
"","Pork Liver, Raw","392"
"Daily Totals"
"","Calories","2,453"
"","Fat","115 g"
"","Fiber","36 g"
"","Carbs","221 g"
"","Sodium","4,278 mg"
"","Protein","394 g"
"","Water","473.2 ml"

food_log_20140519
Meal,Food,Calories
"Anytime"
"","Yerba Mate Latte - Tall, Hot","140"
"","Apple Pie","528"
"","Ice Cream, Chocolate","140"
"Breakfast"
"","Dried Fruit & Nuts","289"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"Lunch"
"","Pork Liver, Raw","392"
"","Potatoes, Cheesy Mashed","500"
"","Cucumber","12"
"Dinner"
"","Bacon, Cheese, Golden Bun Sandwich","120"
"Daily Totals"
"","Calories","2,234"
"","Fat","79 g"
"","Fiber","14 g"
"","Carbs","273 g"
"","Sodium","3,200 mg"
"","Protein","112 g"
"","Water","473.2 ml"

food_log_20140520
Meal,Food,Calories
"Anytime"
"","Sugar","13"
"","Coffee, Brewed, Prepared","0"
"","Chips","202"
"","Yerba Mate Latte - Tall, Hot","140"
"Breakfast"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"Morning Snack"
"","Sandwich, Ham & Mayonnaise","512"
"","Nonfat Plain Yogurt","115"
"Lunch"
"","Jasmine Rice with Thai Curry Sauce Bowl","330"
"","Curry Chicken Breast Salad","550"
"Daily Totals"
"","Calories","2,088"
"","Fat","88 g"
"","Fiber","14 g"
"","Carbs","238 g"
"","Sodium","2,000 mg"
"","Protein","84 g"
"","Water","499.8 ml"

food_log_20140521
Meal,Food,Calories
"Anytime"
"","Apple Pie","528"
"","Coffee, Brewed, Prepared","0"
"","Ice Cream, Chocolate","140"
"","Apple Cider","124"
"Breakfast"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"","Dried Fruit & Nuts","289"
"Morning Snack"
"","Nonfat Plain Yogurt","115"
"","Sandwich, Ham & Mayonnaise","256"
"Lunch"
"","Spaghetti, Original Spaghetti","1,250"
"Dinner"
"","Sandwich, Ham & Mayonnaise","768"
"Daily Totals"
"","Calories","3,583"
"","Fat","108 g"
"","Fiber","35 g"
"","Carbs","563 g"
"","Sodium","2,455 mg"
"","Protein","107 g"
"","Water","973 ml"

food_log_20140522
Meal,Food,Calories
"Anytime"
"","Sugar","13"
"","Coffee, Brewed, Prepared","0"
"","Chips","370"
"","Ice Cream, Chocolate","350"
"","Mango","62"
"","Orange","53"
"","Yerba Mate Latte - Tall, Hot","140"
"Breakfast"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"","Banana","90"
"","Dried Fruit & Nuts","289"
"Morning Snack"
"","Sandwich, Ham & Mayonnaise","640"
"Lunch"
"","Potatoes, Cheesy Mashed","250"
"","Cabbage, Common, Boiled W/salt","139"
"","Sausage","150"
"","Creamy Tomato Soup","120"
"Daily Totals"
"","Calories","2,779"
"","Fat","112 g"
"","Fiber","42 g"
"","Carbs","384 g"
"","Sodium","5,140 mg"
"","Protein","73 g"
"","Water","1,091.3 ml"

food_log_20140523
Meal,Food,Calories
"Anytime"
"","Yerba Mate Latte - Tall, Hot","140"
"","Dried Fruit & Nuts","72"
"","Chips","370"
"Breakfast"
"","Dried Fruit & Nuts","289"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"Morning Snack"
"","Nonfat Plain Yogurt","115"
"Lunch"
"","Chicken Snack Wrap","310"
"","Coca Cola (coke)","209"
"","French Fries","539"
"Daily Totals"
"","Calories","2,157"
"","Fat","73 g"
"","Fiber","21 g"
"","Carbs","331 g"
"","Sodium","2,055 mg"
"","Protein","60 g"
"","Water","473.2 ml"

food_log_20140524
Meal,Food,Calories
"Anytime"
"","Coffee, Brewed, Prepared","0"
"","Coffee, Brewed, Prepared","0"
"","Beer, Alc. 5.6% By Vol.","460"
"","Muffin, Banana Nut, Low Carb","70"
"Breakfast"
"","Egg","130"
"","Mayonnaise","356"
"","Bread, 100% Whole Grain","210"
"","Tomato, Raw","21"
"","Sausage, Beef","318"
"Lunch"
"","Coca Cola (coke)","126"
"","Chicken Sandwich, Crispy Twister","670"
"","Latte, Hot, Lite","20"
"Dinner"
"","Pizza","518"
"Daily Totals"
"","Calories","2,899"
"","Fat","143 g"
"","Fiber","17 g"
"","Carbs","226 g"
"","Sodium","3,662 mg"
"","Protein","224 g"
"","Water","973 ml"

food_log_20140525
Meal,Food,Calories
"Anytime"
"","Coffee, Brewed, Prepared","0"
"","Croissant","293"
"","Candy Bar, 2 To Go, Original","230"
"","Sandwich, Ham & Mayonnaise","256"
"","Croissant","147"
"Breakfast"
"","Buttermilk","190"
"","Original Glazed doughnut","300"
"","Bun (Hoagie)","178"
"Lunch"
"","Thai Blazing Noodles Beef","630"
"Daily Totals"
"","Calories","2,224"
"","Fat","103 g"
"","Fiber","11 g"
"","Carbs","250 g"
"","Sodium","1,541 mg"
"","Protein","89 g"
"","Water","650.6 ml"

food_log_20140526
Meal,Food,Calories
"Anytime"
"","Yerba Mate Latte - Tall, Hot","140"
"","Chocolate, Milk","570"
"","Apple","80"
"Breakfast"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"","Dried Fruit & Nuts","145"
"Lunch"
"","Potatoes, Cheesy Mashed","267"
"","Salad","246"
"","Egg","260"
"Dinner"
"","Bread, 100% Whole Grain","35"
"","Fish Salad","235"
"Daily Totals"
"","Calories","2,091"
"","Fat","110 g"
"","Fiber","20 g"
"","Carbs","217 g"
"","Sodium","2,466 mg"
"","Protein","91 g"
"","Water","473.2 ml"

food_log_20140527
Meal,Food,Calories
"Anytime"
"","Yerba Mate Latte - Tall, Hot","140"
"","Dried Fruit & Nuts","72"
"","Yogurt, Vanilla","150"
"Breakfast"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"","Dried Fruit & Nuts","145"
"Lunch"
"","Egg and Bacon Entree","300"
"","Buckwheat","583"
"","Pickle, Sweet Cucumber Slices","125"
"","Tomato, Raw","14"
"","Salad","123"
"Daily Totals"
"","Calories","1,765"
"","Fat","46 g"
"","Fiber","28 g"
"","Carbs","288 g"
"","Sodium","2,247 mg"
"","Protein","68 g"
"","Water","236.6 ml"

food_log_20140528
Meal,Food,Calories
"Anytime"
"","Sugar","13"
"","Coffee, Brewed, Prepared","0"
"","Chocolate Wafer Cookie","175"
"","Oranges","80"
"","Grapes","17"
"","Apple","80"
"Breakfast"
"","Dried Fruit & Nuts","145"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"Morning Snack"
"","Nonfat Plain Yogurt","115"
"","Sandwich, Ham & Mayonnaise","256"
"","Apple","80"
"Lunch"
"","Pierogi, Potato & Onion","467"
"Daily Totals"
"","Calories","1,541"
"","Fat","33 g"
"","Fiber","23 g"
"","Carbs","264 g"
"","Sodium","1,589 mg"
"","Protein","46 g"
"","Water","736.4 ml"

food_log_20140529
Meal,Food,Calories
"Anytime"
"","Sugar","13"
"","Coffee, Brewed, Prepared","0"
"","Ice Cream, Vanilla","150"
"","Stawberry / Strawberries","114"
"","Chips, Potato Chips","130"
"","Yerba Mate Latte - Tall, Hot","140"
"Breakfast"
"","Dried Fruit & Nuts","145"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"Morning Snack"
"","Sandwich, Ham & Mayonnaise","256"
"","Nonfat Plain Yogurt","115"
"","Chocolate Wafer Cookie","25"
"Lunch"
"","Borscht, Clear","80"
"","Pierogi, Potato & Onion","533"
"","Salad, Green, In Mayonnaise","268"
"Daily Totals"
"","Calories","2,082"
"","Fat","68 g"
"","Fiber","19 g"
"","Carbs","307 g"
"","Sodium","2,686 mg"
"","Protein","57 g"
"","Water","973 ml"

food_log_20140530
Meal,Food,Calories
"Anytime"
"","Banana","108"
"","Chocolate, Milk Chocolate, with Almonds","345"
"","Strawberries, Raw","45"
"","Chips, Potato Chips","203"
"","Sandwich, Ham & Mayonnaise","256"
"Breakfast"
"","Dried Fruit & Nuts","145"
"","Banana","45"
"","Milk, Cow's, Partly Skimmed, 1.5% Bf","113"
"Lunch"
"","Chicken, Roasted","368"
"","Carrot","87"
"","Banana","90"
"","Noodles & Sauce, Stroganoff","455"
"Daily Totals"
"","Calories","2,260"
"","Fat","77 g"
"","Fiber","30 g"
"","Carbs","311 g"
"","Sodium","3,929 mg"
"","Protein","87 g"
"","Water","946.4 ml"

food_log_20140531
Meal,Food,Calories
"Anytime"
"","Coffee, Brewed, Prepared","0"
"","Coffee, Brewed, Prepared","0"
"","Beer, Alc. 5.6% By Vol.","690"
"","Chips, Potato Chips","488"
"Breakfast"
"","Mayonnaise","711"
"","Tea, Brewed, Prepared (black Tea)","0"
"","Egg, Chicken, Fried","184"
"","Sugar","13"
"","Bread, 100% Whole Grain","420"
"","Salad","123"
"","Tomato, Raw","14"
"","Chips, Potato Chips","406"
"Lunch"
"","Salad, Chicken Caesar","350"
"","Sandwich, Ham & Mayonnaise","256"
"Dinner"
"","Vegetables, Mixed","45"
"","Pasta, Boiled","129"
"","Pork, Cutlets","231"
"Daily Totals"
"","Calories","4,060"
"","Fat","181 g"
"","Fiber","40 g"
"","Carbs","389 g"
"","Sodium","4,496 mg"
"","Protein","354 g"
"","Water","1,709.3 ml"

food_log_20140601
Meal,Food,Calories
"Anytime"
"","Ice Cream, Vanilla","150"
"","Chocolate Wafer Cookie","100"
"","Chocolate, Milk Chocolate, with Almonds","575"
"","Coffee, Brewed, Prepared","0"
"Breakfast"
"","Tomato, Raw","14"
"","Salad","123"
"","Bread, 100% Whole Grain","350"
"","Sausages, Wiener","270"
"","Egg","130"
"","Tea, Brewed, Prepared (black Tea)","0"
"Lunch"
"","Borscht, Clear","80"
"","Pierogi, Potato & Onion","533"
"Dinner"
"","Salmon","176"
"","Bread, 100% Whole Grain","140"
"","Orange, Apple & Banana Juice","14"
"Daily Totals"
"","Calories","2,655"
"","Fat","115 g"
"","Fiber","31 g"
"","Carbs","303 g"
"","Sodium","3,756 mg"
"","Protein","383 g"
"","Water","736.4 ml"
